district_id,year,month,species,temp_c,rh,lambda_import,lambda_local_i1_mean,lambda_local_i1_p2_5,lambda_local_i1_p97_5,p_establishment_mean,p_establishment_p2_5,p_establishment_p97_5,q_extinction_mean,q_extinction_p2_5,q_extinction_p97_5,q_import_month,p_month_major_mean,p_month_major_p2_5,p_month_major_p97_5
TUR.10.4_1,2025,1,aegypti,1.9657135480631363,81.5102606665912,0.001126005959446217,0,0,0,0,0,0,1,1,1,1.0896238182445117e-4,0,0,0
TUR.10.4_1,2025,2,aegypti,3.5756135087542456,70.99600939237706,8.422865335275644e-4,0,0,0,0,0,0,1,1,1,9.024091377884957e-5,0,0,0
TUR.10.4_1,2025,3,aegypti,6.340497035642757,78.78458372269813,0.0010339769534075157,0,0,0,0,0,0,1,1,1,1.0005727975004319e-4,0,0,0
TUR.10.4_1,2025,4,aegypti,12.522296106114107,66.99001559929393,0.001367244345482404,0,0,0,0,0,0,1,1,1,1.3671508818868805e-4,0,0,0
TUR.10.4_1,2025,5,aegypti,15.194339640000287,82.29067097431889,0.0019110460727179512,1.0510319957810038e-4,1.036757070005259e-4,1.0658104791725232e-4,0,0,0,1,1,1,1.849228421840765e-4,0,0,0
TUR.10.4_1,2025,6,aegypti,18.075207317576687,86.63648591833791,0.0021494888968256118,0.014798943526019044,0.014701103511192628,0.014897192408406198,0,0,0,1,1,1,2.1492578982507116e-4,0,0,0
TUR.10.4_1,2025,7,aegypti,20.67627721674302,85.82045300119134,0.0025242184639639948,0.06892744362356384,0.06858748448904653,0.06923306673492795,2.5173529927258186e-14,2.186861802755402e-14,2.853273173286652e-14,0.9999999999999748,0.9999999999999715,0.9999999999999781,2.4424937245404177e-4,6.148618887185852e-18,5.341396229667215e-18,6.969101820152172e-18
TUR.10.4_1,2025,8,aegypti,23.336569786071777,85.56484474353869,0.002997350312235147,0.1718691981825995,0.17113187878316993,0.1725203871157183,0.0017542645017293568,0.0015855437928524953,0.0019127900199389202,0.9982457354982707,0.9980872099800612,0.9984144562071474,2.900240941274834e-4,5.087789729740578e-7,4.598459022214991e-7,5.547551927888762e-7
TUR.10.4_1,2025,9,aegypti,21.33476978189805,80.64357407747113,0.0023890329400486593,0.08323821574237514,0.08285725517236735,0.08361396167402388,5.3297724011969194e-12,4.670888675839535e-12,6.040634659143506e-12,0.9999999999946703,0.9999999999939594,0.9999999999953292,2.38874758885399e-4,1.2731480972499681e-15,1.1157574062217096e-15,1.4429551477176893e-15
TUR.10.4_1,2025,10,aegypti,16.77194219477036,82.89293431083571,0.002354292257681175,0.003689281186456942,0.0036567902874160008,0.003723089157160112,0,0,0,1,1,1,2.2780878225214796e-4,0,0,0
TUR.10.4_1,2025,11,aegypti,9.891834546537961,73.60925639741846,0.00136560628287357,0,0,0,0,0,0,1,1,1,1.3655130430922924e-4,0,0,0
